fastRELIC_accuracy,fastRELIC_average,State_Register_accuracy,State_Register_average
0.6875,0.4215625,0.574468085106383,0.21234042553191487
0.421875,,0.2127659574468085,
0.359375,,0.1276595744680851,
0.265625,,0.0,
0.390625,,0.1702127659574468,
0.359375,,0.1276595744680851,
0.515625,,0.3404255319148936,
0.46875,,0.2765957446808511,
0.46875,,0.2765957446808511,
0.4375,,0.23404255319148937,
0.5,,0.3191489361702128,
0.40625,,0.19148936170212766,
0.4375,,0.23404255319148937,
0.296875,,0.0425531914893617,
0.40625,,0.19148936170212766,
0.4375,,0.23404255319148937,
0.296875,,0.0425531914893617,
0.484375,,0.2978723404255319,
0.421875,,0.2127659574468085,
0.453125,,0.2553191489361702,
0.3125,,0.06382978723404255,
0.53125,,0.3617021276595745,
0.328125,,0.0851063829787234,
0.46875,,0.2765957446808511,
0.296875,,0.0425531914893617,
0.359375,,0.1276595744680851,
0.46875,,0.2765957446808511,
0.421875,,0.2127659574468085,
0.390625,,0.1702127659574468,
0.328125,,0.0851063829787234,
0.359375,,0.1276595744680851,
0.359375,,0.1276595744680851,
0.59375,,0.44680851063829785,
0.328125,,0.0851063829787234,
0.421875,,0.2127659574468085,
0.390625,,0.1702127659574468,
0.4375,,0.23404255319148937,
0.390625,,0.1702127659574468,
0.3125,,0.06382978723404255,
0.5,,0.3191489361702128,
0.453125,,0.2553191489361702,
0.375,,0.14893617021276595,
0.4375,,0.23404255319148937,
0.40625,,0.19148936170212766,
0.328125,,0.0851063829787234,
0.46875,,0.2765957446808511,
0.6875,,0.574468085106383,
0.421875,,0.2127659574468085,
0.546875,,0.3829787234042553,
0.59375,,0.44680851063829785,
0.515625,,0.3404255319148936,
0.453125,,0.2553191489361702,
0.3125,,0.06382978723404255,
0.609375,,0.46808510638297873,
0.328125,,0.0851063829787234,
0.78125,,0.7021276595744681,
0.46875,,0.2765957446808511,
0.515625,,0.3404255319148936,
0.3125,,0.06382978723404255,
0.375,,0.14893617021276595,
0.46875,,0.2765957446808511,
0.546875,,0.3829787234042553,
0.59375,,0.44680851063829785,
0.328125,,0.0851063829787234,
0.296875,,0.0425531914893617,
0.4375,,0.23404255319148937,
0.328125,,0.0851063829787234,
0.328125,,0.0851063829787234,
0.3125,,0.06382978723404255,
0.375,,0.14893617021276595,
0.34375,,0.10638297872340426,
0.46875,,0.2765957446808511,
0.40625,,0.19148936170212766,
0.5625,,0.40425531914893614,
0.328125,,0.0851063829787234,
0.4375,,0.23404255319148937,
0.484375,,0.2978723404255319,
0.328125,,0.0851063829787234,
0.3125,,0.06382978723404255,
0.390625,,0.1702127659574468,
0.46875,,0.2765957446808511,
0.34375,,0.10638297872340426,
0.5,,0.3191489361702128,
0.375,,0.14893617021276595,
0.40625,,0.19148936170212766,
0.515625,,0.3404255319148936,
0.390625,,0.1702127659574468,
0.46875,,0.2765957446808511,
0.359375,,0.1276595744680851,
0.375,,0.14893617021276595,
0.359375,,0.1276595744680851,
0.390625,,0.1702127659574468,
0.515625,,0.3404255319148936,
0.4375,,0.23404255319148937,
0.296875,,0.0425531914893617,
0.515625,,0.3404255319148936,
0.359375,,0.1276595744680851,
0.3125,,0.06382978723404255,
0.3125,,0.06382978723404255,
0.46875,,0.2765957446808511,
