unmodified_accuracy,unmodified_average,State_Register_accuracy,State_Register_average
0.5303030303030303,0.5575757575757576,0.5,0.3
0.48484848484848486,,0.0,
0.5151515151515151,,0.5,
0.5,,0.5,
0.5,,0.5,
0.6212121212121212,,0.0,
0.5,,0.0,
0.6060606060606061,,0.0,
0.8939393939393939,,0.0,
0.6212121212121212,,0.0,
0.5,,0.0,
0.7575757575757576,,0.5,
0.6212121212121212,,0.5,
0.5,,0.5,
0.5,,0.5,
0.5,,0.5,
0.6212121212121212,,0.5,
0.5606060606060606,,0.5,
0.5151515151515151,,0.5,
0.48484848484848486,,0.0,
0.5,,0.5,
0.7272727272727273,,0.0,
0.5151515151515151,,0.5,
0.48484848484848486,,0.0,
0.48484848484848486,,0.0,
0.5,,0.0,
0.5151515151515151,,1.0,
0.48484848484848486,,0.0,
0.6212121212121212,,0.5,
0.48484848484848486,,0.0,
0.5454545454545454,,0.5,
0.48484848484848486,,0.0,
0.5757575757575758,,0.0,
0.5,,0.5,
0.5,,0.5,
0.6060606060606061,,0.0,
0.5,,0.0,
0.5,,0.5,
0.5,,0.5,
0.48484848484848486,,0.0,
0.6212121212121212,,0.5,
0.5151515151515151,,0.5,
0.696969696969697,,0.0,
0.5,,0.5,
0.48484848484848486,,0.0,
0.5,,0.0,
0.5,,0.0,
0.6666666666666666,,0.0,
0.5757575757575758,,0.0,
0.5,,0.5,
0.5,,0.5,
0.6060606060606061,,0.0,
0.48484848484848486,,0.0,
0.5151515151515151,,1.0,
0.7121212121212122,,0.0,
0.5151515151515151,,1.0,
0.5151515151515151,,0.5,
0.5151515151515151,,0.5,
0.48484848484848486,,0.0,
0.5,,0.5,
0.48484848484848486,,0.0,
0.7878787878787878,,0.5,
0.5,,0.0,
0.6666666666666666,,0.5,
0.6060606060606061,,0.0,
0.5909090909090909,,0.0,
0.6363636363636364,,1.0,
0.5151515151515151,,0.5,
0.6212121212121212,,0.0,
0.7121212121212122,,0.0,
0.5,,0.5,
0.48484848484848486,,0.0,
0.5,,0.0,
0.5151515151515151,,0.5,
0.5,,0.0,
0.48484848484848486,,0.0,
0.5151515151515151,,0.5,
0.48484848484848486,,0.0,
0.7272727272727273,,0.5,
0.48484848484848486,,0.0,
0.6212121212121212,,0.5,
0.696969696969697,,0.5,
0.5909090909090909,,0.5,
0.6060606060606061,,0.0,
0.5,,0.5,
0.6212121212121212,,0.5,
0.5303030303030303,,1.0,
0.5,,0.5,
0.5151515151515151,,0.5,
0.8333333333333334,,0.5,
0.48484848484848486,,0.0,
0.7272727272727273,,0.5,
0.5,,0.5,
0.48484848484848486,,0.0,
0.6060606060606061,,0.0,
0.5,,0.5,
0.5,,0.5,
0.7272727272727273,,0.0,
0.5,,0.5,
0.6363636363636364,,1.0,
