fastRELIC_accuracy,fastRELIC_average,State_Register_accuracy,State_Register_average
0.8627450980392157,0.8356862745098043,1.0,0.9772727272727273
0.8627450980392157,,1.0,
0.8431372549019608,,1.0,
0.8627450980392157,,1.0,
0.8627450980392157,,1.0,
0.8627450980392157,,1.0,
0.8627450980392157,,1.0,
0.8627450980392157,,1.0,
0.8627450980392157,,1.0,
0.8431372549019608,,1.0,
0.8627450980392157,,1.0,
0.8627450980392157,,1.0,
0.8431372549019608,,0.9090909090909091,
0.8627450980392157,,1.0,
0.8627450980392157,,1.0,
0.8627450980392157,,1.0,
0.8627450980392157,,1.0,
0.5490196078431373,,1.0,
0.5490196078431373,,1.0,
0.8627450980392157,,1.0,
0.8627450980392157,,1.0,
0.8431372549019608,,1.0,
0.8235294117647058,,0.8181818181818182,
0.5490196078431373,,1.0,
0.8627450980392157,,1.0,
0.8235294117647058,,0.8181818181818182,
0.8627450980392157,,1.0,
0.8627450980392157,,1.0,
0.8627450980392157,,1.0,
0.8627450980392157,,1.0,
0.8627450980392157,,1.0,
0.8627450980392157,,1.0,
0.8627450980392157,,1.0,
0.8627450980392157,,1.0,
0.8627450980392157,,1.0,
0.8627450980392157,,1.0,
0.8627450980392157,,1.0,
0.8627450980392157,,1.0,
0.8627450980392157,,1.0,
0.8431372549019608,,1.0,
0.8627450980392157,,1.0,
0.8627450980392157,,1.0,
0.8431372549019608,,1.0,
0.8627450980392157,,1.0,
0.8627450980392157,,1.0,
0.8627450980392157,,1.0,
0.8627450980392157,,1.0,
0.8627450980392157,,1.0,
0.8627450980392157,,1.0,
0.8627450980392157,,1.0,
0.8627450980392157,,1.0,
0.8431372549019608,,1.0,
0.8627450980392157,,1.0,
0.8235294117647058,,0.8181818181818182,
0.8627450980392157,,1.0,
0.8431372549019608,,1.0,
0.8627450980392157,,1.0,
0.8431372549019608,,1.0,
0.8627450980392157,,1.0,
0.8627450980392157,,1.0,
0.5490196078431373,,1.0,
0.8431372549019608,,1.0,
0.8431372549019608,,0.8181818181818182,
0.8235294117647058,,0.8181818181818182,
0.5490196078431373,,1.0,
0.8627450980392157,,1.0,
0.8627450980392157,,1.0,
0.8627450980392157,,1.0,
0.8627450980392157,,1.0,
0.8627450980392157,,1.0,
0.8627450980392157,,1.0,
0.8627450980392157,,1.0,
0.8235294117647058,,1.0,
0.8627450980392157,,1.0,
0.8235294117647058,,0.8181818181818182,
0.8627450980392157,,1.0,
0.9019607843137255,,0.8181818181818182,
0.8627450980392157,,1.0,
0.9411764705882353,,1.0,
0.8235294117647058,,1.0,
0.8627450980392157,,1.0,
0.8627450980392157,,1.0,
0.8627450980392157,,1.0,
0.8627450980392157,,1.0,
0.8627450980392157,,1.0,
0.8627450980392157,,1.0,
0.5294117647058824,,1.0,
0.8431372549019608,,1.0,
0.8627450980392157,,1.0,
0.5294117647058824,,1.0,
0.8627450980392157,,1.0,
0.8627450980392157,,1.0,
0.8627450980392157,,1.0,
0.8627450980392157,,1.0,
0.8627450980392157,,1.0,
0.8235294117647058,,0.8181818181818182,
0.8431372549019608,,0.9090909090909091,
0.8235294117647058,,0.8181818181818182,
0.9215686274509803,,0.7272727272727273,
0.8235294117647058,,0.8181818181818182,
